season,player-total-points_player_name,player-total-points_match_played,player-total-points_position_name,player-total-points_team_name,player-total-points_team_full_name,player-super-tackles_rank,player-raid-points_rank,player-super-raids_rank,high-5s_rank,player-tackle-points_rank,player-avg-tackle-points_rank,player-dod-raid-points_rank,player-total-points_rank,player-successful-tackles_rank,player-successful-raids_rank,super-10s_rank,player-super-tackles_value,player-raid-points_value,player-super-raids_value,high-5s_value,player-tackle-points_value,player-avg-tackle-points_value,player-dod-raid-points_value,player-total-points_value,player-successful-tackles_value,player-successful-raids_value,super-10s_value,player-super-tackles_points_per_match,player-raid-points_points_per_match,player-super-raids_points_per_match,high-5s_points_per_match,player-tackle-points_points_per_match,player-avg-tackle-points_points_per_match,player-dod-raid-points_points_per_match,player-total-points_points_per_match,player-successful-tackles_points_per_match,player-successful-raids_points_per_match,super-10s_points_per_match,player-super-tackles_team_id,player-raid-points_team_id,player-super-raids_team_id,high-5s_team_id,player-tackle-points_team_id,player-avg-tackle-points_team_id,player-dod-raid-points_team_id,player-total-points_team_id,player-successful-tackles_team_id,player-successful-raids_team_id,super-10s_team_id,player-super-tackles_position_id,player-raid-points_position_id,player-super-raids_position_id,high-5s_position_id,player-tackle-points_position_id,player-avg-tackle-points_position_id,player-dod-raid-points_position_id,player-total-points_position_id,player-successful-tackles_position_id,player-successful-raids_position_id,super-10s_position_id
9,Abdul Insamam,7,All-Rounder,PAT,Patna Pirates,,72,,,,,,136,,76,,,10,,,,,,10,,5,,,1.4285714285714286,,,,,,1.4285714285714286,,0.7142857142857143,,,6,,,,,,6,,6,,,0,,,,,,0,,0,
9,Mayur Kadam,17,Defender - Right Cover,BLR,Bengaluru Bulls,85,,,,61,87,,116,57,,,1,,,,16,0.94,,16,15,,,0.058823529,,,,0.9411764705882352,0.055294118,,0.9411764705882352,0.8823529411764706,,,1,,,,1,1,,1,1,,,0,,,,0,0,,0,0,,
9,Sudhakar Krishant,9,Defender - Left Cover,BLR,Bengaluru Bulls,86,,,,87,90,,152,87,,,1,,,,7,0.78,,7,6,,,0.1111111111111111,,,,0.7777777777777778,0.086666667,,0.7777777777777778,0.6666666666666666,,,1,,,,1,1,,1,1,,,0,,,,0,0,,0,0,,
9,Govind Gurjar,2,All-Rounder,PUN,Puneri Paltan,,137,,,103,18,,154,104,99,,,1,,,5,2.5,,6,5,1,,,0.5,,,2.5,1.25,,3,2.5,0.5,,,7,,,7,7,,7,7,7,,,0,,,0,0,,0,0,0,
9,Mohammadreza Chiyaneh,20,All-Rounder,PAT,Patna Pirates,2,86,,3,2,3,,28,2,81,,10,5,,6,84,4.2,,89,74,4,,0.5,0.25,,0.3,4.2,0.21,,4.45,3.7,0.2,,6,6,,6,6,6,,6,6,6,,0,0,,0,0,0,,0,0,0,
9,Amirhossein Bastami,16,Defender,HAR,Haryana Steelers,84,136,,42,48,56,,100,45,,,1,1,,1,23,1.44,,24,22,,,0.0625,0.0625,,0.0625,1.4375,0.09,,1.5,1.375,,,28,28,,28,28,28,,28,28,,,9,9,,9,9,9,,9,9,,
9,Soleiman Pahlevani,3,Defender,KOL,Bengal Warriors,,,,,151,131,,214,166,,,,,,,1,0.33,,1,1,,,,,,,0.3333333333333333,0.11,,0.3333333333333333,0.3333333333333333,,,,,,,4,4,,4,4,,,,,,,9,9,,9,9,,
9,James Kamweti,5,Raider,U.P.,U.P. Yoddhas,,81,,,152,151,,153,167,86,,,6,,,1,0.2,,7,1,3,,,1.2,,,0.2,0.04,,1.4,0.2,0.6,,,30,,,30,30,,30,30,30,,,8,,,8,8,,8,8,8,
9,Aslam Thambi,5,Raider,KOL,Bengal Warriors,,73,39,,,,61,143,,83,,,9,1,,,,2,9,,4,,,1.8,0.2,,,,0.4,1.8,,0.8,,,4,4,,,,4,4,,4,,,8,8,,,,8,8,,8,
9,Pardeep Kumar,5,Raider,GUJ,Gujarat Giants,,135,,,,,,198,,,,,1,,,,,,1,,,,,0.2,,,,,,0.2,,,,,31,,,,,,31,,,,,8,,,,,,8,,,
9,Bharat,23,Raider,BLR,Bengaluru Bulls,,2,2,,120,164,7,2,129,2,3,,279,11,,3,0.13,27,282,3,222,16,,12.130434782608695,0.4782608695652174,,0.1304347826086956,0.005652174,1.173913043478261,12.26086956521739,0.1304347826086956,9.652173913043478,0.6956521739130435,,1,1,,1,1,1,1,1,1,1,,8,8,,8,8,8,8,8,8,8
9,Ashu Malik,23,Raider,DEL,Dabang Delhi K.C.,12,12,8,43,56,93,11,10,61,19,15,4,141,6,1,17,0.74,24,158,13,101,5,0.1739130434782608,6.130434782608695,0.2608695652173913,0.043478261,0.7391304347826086,0.032173913,1.0434782608695652,6.869565217391305,0.5652173913043478,4.391304347826087,0.217391304,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8
9,Dipak,9,Defender,DEL,Dabang Delhi K.C.,39,,,44,66,55,,122,67,,,2,,,1,13,1.44,,13,11,,,0.2222222222222222,,,0.1111111111111111,1.4444444444444444,0.16,,1.4444444444444444,1.2222222222222223,,,2,,,2,2,2,,2,2,,,9,,,9,9,9,,9,9,,
9,Krishan,21,Defender,DEL,Dabang Delhi K.C.,31,,,45,34,46,,83,35,,,3,,,1,34,1.62,,34,31,,,0.1428571428571428,,,0.047619048,1.619047619047619,0.077142857,,1.619047619047619,1.4761904761904765,,,2,,,2,2,2,,2,2,,,9,,,9,9,9,,9,9,,
9,Mohit Nandal,21,Defender - Right Cover,HAR,Haryana Steelers,13,133,,46,17,30,,58,18,,,4,1,,1,44,2.1,,45,40,,,0.1904761904761904,0.047619048,,0.047619048,2.0952380952380953,0.1,,2.142857142857143,1.9047619047619049,,,28,28,,28,28,28,,28,28,,,0,0,,0,0,0,,0,0,,
9,Deepak Singh,3,Defender - Right Cover,JAI,Jaipur Pink Panthers,,,,,150,100,,197,134,,,,,,,2,0.67,,2,2,,,,,,,0.6666666666666666,0.2233333333333333,,0.6666666666666666,0.6666666666666666,,,,,,,3,3,,3,3,,,,,,,0,0,,0,0,,
9,Manish,13,Defender,PAT,Patna Pirates,80,134,,,86,109,,144,88,,,1,1,,,7,0.54,,8,6,,,0.076923077,0.076923077,,,0.5384615384615384,0.041538462,,0.6153846153846154,0.4615384615384615,,,6,6,,,6,6,,6,6,,,9,9,,,9,9,,9,9,,
9,Akash Shinde,22,Raider,PUN,Puneri Paltan,,14,9,,121,161,14,15,128,17,16,,139,5,,3,0.14,19,142,3,105,5,,6.318181818181818,0.2272727272727272,,0.1363636363636363,0.006363636,0.8636363636363636,6.454545454545454,0.1363636363636363,4.7727272727272725,0.2272727272727272,,7,7,,7,7,7,7,7,7,7,,8,8,,8,8,8,8,8,8,8
9,Aslam Inamdar,17,Raider,PUN,Puneri Paltan,81,15,,,67,97,17,11,68,9,18,1,138,,,12,0.71,18,150,11,118,4,0.058823529,8.117647058823529,,,0.7058823529411765,0.041764706,1.0588235294117647,8.823529411764707,0.6470588235294118,6.9411764705882355,0.2352941176470588,7,7,,,7,7,7,7,7,7,7,8,8,,,8,8,8,8,8,8,8
9,Aashish,6,Defender - Left Cover,CHE,Tamil Thalaivas,38,126,,,85,71,,145,102,98,,2,1,,,7,1.17,,8,5,1,,0.3333333333333333,0.1666666666666666,,,1.1666666666666667,0.1949999999999999,,1.3333333333333333,0.8333333333333334,0.1666666666666666,,29,29,,,29,29,,29,29,29,,0,0,,,0,0,,0,0,0,
9,Himanshu Singh,18,Raider,CHE,Tamil Thalaivas,82,37,19,,104,138,27,53,108,45,36,1,45,3,,5,0.28,13,50,4,26,1,0.055555556,2.5,0.1666666666666666,,0.2777777777777778,0.015555556,0.7222222222222222,2.7777777777777777,0.2222222222222222,1.4444444444444444,0.055555556,29,29,29,,29,29,29,29,29,29,29,8,8,8,,8,8,8,8,8,8,8
9,Mohit,22,Defender - Left Cover,CHE,Tamil Thalaivas,,98,,47,35,54,,84,34,93,,,2,,1,32,1.45,,34,32,2,,,0.090909091,,0.045454545,1.4545454545454546,0.065909091,,1.5454545454545454,1.4545454545454546,0.090909091,,,29,,29,29,29,,29,29,29,,,0,,0,0,0,,0,0,0,
9,Sahil Gulia,23,Defender - Left Corner,CHE,Tamil Thalaivas,14,,,17,8,20,,45,8,,,4,,,2,57,2.48,,57,53,,,0.1739130434782608,,,0.086956522,2.4782608695652173,0.1078260869565217,,2.4782608695652173,2.3043478260869565,,,29,,,29,29,29,,29,29,,,0,,,0,0,0,,0,0,,
9,Muhammed Shihas,6,Defender - Left Corner,HYD,Telugu Titans,,131,,,155,156,,195,163,,,,1,,,1,0.17,,2,1,,,,0.1666666666666666,,,0.1666666666666666,0.028333333,,0.3333333333333333,0.1666666666666666,,,,8,,,8,8,,8,8,,,,0,,,0,0,,0,0,,
9,Palla Ramakrishna,2,Defender - Left Cover,HYD,Telugu Titans,,132,,,156,114,,196,164,,,,1,,,1,0.5,,2,1,,,,0.5,,,0.5,0.25,,1,0.5,,,,8,,,8,8,,8,8,,,,0,,,0,0,,0,0,,
9,Kamlesh,4,Raider,MUM,U Mumba,,82,,,,,53,162,,94,,,6,,,,,3,6,,2,,,1.5,,,,,0.75,1.5,,0.5,,,5,,,,,5,5,,5,,,8,,,,,8,8,,8,
9,Shivam,5,Raider,MUM,U Mumba,,74,,,157,150,56,132,165,67,,,9,,,1,0.2,2,10,1,7,,,1.8,,,0.2,0.04,0.4,2,0.2,1.4,,,5,,,5,5,5,5,5,5,,,8,,,8,8,8,8,8,8,
9,Aman,3,Raider,U.P.,U.P. Yoddhas,,88,,,,,,174,,82,,,4,,,,,,4,,4,,,1.3333333333333333,,,,,,1.3333333333333333,,1.3333333333333333,,,30,,,,,,30,,30,,,8,,,,,,8,,8,
9,Aman,24,Defender - Left Corner,BLR,Bengaluru Bulls,23,,,15,5,19,,38,6,,,3,,,3,60,2.5,,60,57,,,0.125,,,0.125,2.5,0.1041666666666666,,2.5,2.375,,,1,,,1,1,1,,1,1,,,0,,,0,0,0,,0,0,,
9,Balaji D,18,All-Rounder,KOL,Bengal Warriors,83,,,,45,58,,98,43,,,1,,,,25,1.39,,25,24,,,0.055555556,,,,1.3888888888888888,0.077222222,,1.3888888888888888,1.3333333333333333,,,4,,,,4,4,,4,4,,,0,,,,0,0,,0,0,,
9,Jai Bhagwan,19,Raider,MUM,U Mumba,33,27,16,,92,124,13,31,103,30,37,2,75,4,,7,0.37,20,82,5,50,1,0.1052631578947368,3.9473684210526314,0.2105263157894736,,0.3684210526315789,0.019473684,1.0526315789473684,4.315789473684211,0.2631578947368421,2.6315789473684212,0.052631579,5,5,5,,5,5,5,5,5,5,5,8,8,8,,8,8,8,8,8,8,8
9,Md. Arif Rabbani,2,Defender - Left Corner,CHE,Tamil Thalaivas,93,,,,134,51,,177,135,,,1,,,,3,1.5,,3,2,,,0.5,,,,1.5,0.75,,1.5,1,,,29,,,,29,29,,29,29,,,0,,,,0,0,,0,0,,
9,Heidarali Ekrami,12,Raider,MUM,U Mumba,94,48,32,,135,157,33,82,161,48,,1,32,2,,2,0.17,8,34,1,21,,0.083333333,2.6666666666666665,0.1666666666666666,,0.1666666666666666,0.014166667,0.6666666666666666,2.8333333333333335,0.083333333,1.75,,5,5,5,,5,5,5,5,5,5,,8,8,8,,8,8,8,8,8,8,
9,Mohammad Ghorbani,1,Raider ,GUJ,Gujarat Giants,,,,,169,78,,199,162,,,,,,,1,1,,1,1,,,,,,,1,1,,1,1,,,,,,,31,31,,31,31,,,,,,,0,0,,0,0,,
9,Reza Mirbagheri,16,Defender,JAI,Jaipur Pink Panthers,95,,,16,26,24,,76,26,,,1,,,2,36,2.25,,36,35,,,0.0625,,,0.125,2.25,0.140625,,2.25,2.1875,,,3,,,3,3,3,,3,3,,,9,,,9,9,9,,9,9,,
9,Mohit,20,Defender - Left Corner,MUM,U Mumba,8,,,48,18,26,,59,22,,,6,,,1,44,2.2,,44,38,,,0.3,,,0.05,2.2,0.11,,2.2,1.9,,,5,,,5,5,5,,5,5,,,0,,,0,0,0,,0,0,,
9,Kiran Magar,16,Defender - Left Corner,MUM,U Mumba,28,,,,51,63,,103,51,,,3,,,,21,1.31,,21,18,,,0.1875,,,,1.3125,0.081875,,1.3125,1.125,,,5,,,,5,5,,5,5,,,0,,,,0,0,,0,0,,
9,Shankar Gadai,20,All-Rounder,GUJ,Gujarat Giants,,89,,,52,77,70,99,49,84,,,4,,,21,1.05,1,25,21,4,,,0.2,,,1.05,0.0525,0.05,1.25,1.05,0.2,,,31,,,31,31,31,31,31,31,,,0,,,0,0,0,0,0,0,
9,Lucky Sharma,15,Defender - Right Corner,JAI,Jaipur Pink Panthers,29,,,49,73,95,,131,78,,,3,,,1,11,0.73,,11,8,,,0.2,,,0.066666667,0.7333333333333333,0.048666667,,0.7333333333333333,0.5333333333333333,,,3,,,3,3,3,,3,3,,,0,,,0,0,0,,0,0,,
9,Visvanath V,11,All-Rounder,CHE,Tamil Thalaivas,30,62,,,84,96,45,104,96,60,,3,13,,,8,0.73,5,21,5,10,,0.2727272727272727,1.181818181818182,,,0.7272727272727273,0.066363636,0.4545454545454545,1.9090909090909092,0.4545454545454545,0.9090909090909092,,29,29,,,29,29,29,29,29,29,,0,0,,,0,0,0,0,0,0,
9,Alankar Patil,3,Defender - Right Corner,PUN,Puneri Paltan,,,,,122,79,,176,114,,,,,,,3,1,,3,3,,,,,,,1,0.3333333333333333,,1,1,,,,,,,7,7,,7,7,,,,,,,0,0,,0,0,,
9,Rakesh Ram,8,Defender - Right Cover,PUN,Puneri Paltan,,125,,,153,163,,194,146,,,,1,,,1,0.13,,2,1,,,,0.125,,,0.125,0.01625,,0.25,0.125,,,,7,,,7,7,,7,7,,,,0,,,0,0,,0,0,,
9,Manish Gulia,4,Raider,HAR,Haryana Steelers,,61,33,,154,144,,121,147,62,,,13,1,,1,0.25,,14,1,9,,,3.25,0.25,,0.25,0.0625,,3.5,0.25,2.25,,,28,28,,28,28,,28,28,28,,,8,8,,8,8,,8,8,8,
9,Harsh Lad,1,Defender - Left Corner,PUN,Puneri Paltan,96,,,,111,4,,175,116,,,1,,,,4,4,,4,3,,,1,,,,4,4,,4,3,,,7,,,,7,7,,7,7,,,0,,,,0,0,,0,0,,
9,Naveen Sharma,8,Defender,PAT,Patna Pirates,97,124,,,112,119,,166,117,,,1,1,,,4,0.5,,5,3,,,0.125,0.125,,,0.5,0.0625,,0.625,0.375,,,6,6,,,6,6,,6,6,,,9,9,,,9,9,,9,9,,
9,Ranjit Naik,7,Raider,PAT,Patna Pirates,,59,,,136,137,46,113,145,59,,,15,,,2,0.29,5,17,2,11,,,2.142857142857143,,,0.2857142857142857,0.041428571,0.7142857142857143,2.4285714285714284,0.2857142857142857,1.5714285714285714,,,6,,,6,6,6,6,6,6,,,8,,,8,8,8,8,8,8,
9,Thiyagarajan Yuvaraj,3,Defender,PAT,Patna Pirates,,,,,108,45,,165,97,,,,,,,5,1.67,,5,5,,,,,,,1.6666666666666667,0.5566666666666666,,1.6666666666666667,1.6666666666666667,,,,,,,6,6,,6,6,,,,,,,9,9,,9,9,,
9,Narender,23,Raider,CHE,Tamil Thalaivas,,4,15,,93,141,2,4,93,4,4,,243,4,,6,0.26,40,249,6,195,15,,10.565217391304348,0.1739130434782608,,0.2608695652173913,0.011304348,1.7391304347826086,10.826086956521738,0.2608695652173913,8.478260869565217,0.6521739130434783,,29,29,,29,29,29,29,29,29,29,,8,8,,8,8,8,8,8,8,8
9,Vinay,15,Raider,HYD,Telugu Titans,98,41,34,,110,140,52,63,115,44,,1,38,1,,4,0.27,3,42,3,26,,0.066666667,2.533333333333333,0.066666667,,0.2666666666666666,0.018,0.2,2.8,0.2,1.7333333333333334,,8,8,8,,8,8,8,8,8,8,,8,8,8,,8,8,8,8,8,8,
9,Vijay Kumar,18,Defender - Left Corner,DEL,Dabang Delhi K.C.,34,,,,54,76,,107,54,,,2,,,,19,1.06,,19,17,,,0.1111111111111111,,,,1.0555555555555556,0.058888889,,1.0555555555555556,0.9444444444444444,,,2,,,,2,2,,2,2,,,0,,,,0,0,,0,0,,
9,Parshant Kumar,1,Raider,KOL,Bengal Warriors,,99,,,,,58,192,,96,,,2,,,,,2,2,,2,,,2,,,,,2,2,,2,,,4,,,,,4,4,,4,,,8,,,,,8,8,,8,
9,Rajnesh,5,Defender - Right Cover,BLR,Bengaluru Bulls,89,,,,137,123,,193,148,,,1,,,,2,0.4,,2,1,,,0.2,,,,0.4,0.08,,0.4,0.2,,,1,,,,1,1,,1,1,,,0,,,,0,0,,0,0,,
9,Ashish Narwal,7,Raider,DEL,Dabang Delhi K.C.,,71,,,,,59,133,,75,,,10,,,,,2,10,,6,,,1.4285714285714286,,,,,0.2857142857142857,1.4285714285714286,,0.8571428571428571,,,2,,,,,2,2,,2,,,8,,,,,8,8,,8,
9,Monu Hooda,14,Defender - Right Corner,HAR,Haryana Steelers,90,,,50,55,70,,114,55,,,1,,,1,17,1.21,,17,16,,,0.071428571,,,0.071428571,1.2142857142857142,0.086428571,,1.2142857142857142,1.1428571428571428,,,28,,,28,28,28,,28,28,,,0,,,0,0,0,,0,0,,
9,Naveen Kundu,2,Defender - Left Corner,HAR,Haryana Steelers,,,,51,80,2,,141,77,,,,,,1,9,4.5,,9,9,,,,,,0.5,4.5,2.25,,4.5,4.5,,,,,,28,28,28,,28,28,,,,,,0,0,0,,0,0,,
9,Harsh,5,Defender - Left Cover,HAR,Haryana Steelers,,,,,109,80,,164,95,,,,,,,5,1,,5,5,,,,,,,1,0.2,,1,1,,,,,,,28,28,,28,28,,,,,,,0,0,,0,0,,
9,Sunny Sehrawat,6,Defender - Right Cover,HAR,Haryana Steelers,91,,,52,81,53,,142,79,,,1,,,1,9,1.5,,9,8,,,0.1666666666666666,,,0.1666666666666666,1.5,0.25,,1.5,1.3333333333333333,,,28,,,28,28,28,,28,28,,,0,,,0,0,0,,0,0,,
9,Ashish,4,Defender - Left Corner,JAI,Jaipur Pink Panthers,,,,,170,143,,200,149,,,,,,,1,0.25,,1,1,,,,,,,0.25,0.0625,,0.25,0.25,,,,,,,3,3,,3,3,,,,,,,0,0,,0,0,,
9,Devank,5,Raider,JAI,Jaipur Pink Panthers,,87,,,,,71,173,,95,,,4,,,,,1,4,,2,,,0.8,,,,,0.2,0.8,,0.4,,,3,,,,,3,3,,3,,,8,,,,,8,8,,8,
9,Anuj Kumar,5,Raider,PAT,Patna Pirates,,65,,,,,47,123,,66,,,12,,,,,4,12,,7,,,2.4,,,,,0.8,2.4,,1.4,,,6,,,,,6,6,,6,,,8,,,,,8,8,,8,
9,Badal Singh,12,Defender - Left Corner,PUN,Puneri Paltan,92,,,,91,106,,146,94,,,1,,,,7,0.58,,7,6,,,0.083333333,,,,0.5833333333333334,0.048333333,,0.5833333333333334,0.5,,,7,,,,7,7,,7,7,,,0,,,,0,0,,0,0,,
9,Mohit Pahal,3,Defender - Left Corner,HYD,Telugu Titans,35,127,,,94,32,,147,111,,,2,1,,,6,2,,7,4,,,0.6666666666666666,0.3333333333333333,,,2,0.6666666666666666,,2.3333333333333335,1.3333333333333333,,,8,8,,,8,8,,8,8,,,0,0,,,0,0,,0,0,,
9,Mohit,5,Defender - Left Cover,HYD,Telugu Titans,,,,,133,105,,179,112,,,,,,,3,0.6,,3,3,,,,,,,0.6,0.12,,0.6,0.6,,,,,,,8,8,,8,8,,,,,,,0,0,,0,0,,
9,Nitin,8,Defender - Right Cover,HYD,Telugu Titans,88,128,,,113,118,,163,113,,,1,1,,,4,0.5,,5,3,,,0.125,0.125,,,0.5,0.0625,,0.625,0.375,,,8,8,,,8,8,,8,8,,,0,0,,,0,0,,0,0,,
9,Abhishek KS,18,Defender - Left Cover,JAI,Jaipur Pink Panthers,36,,,53,44,59,,97,44,,,2,,,1,25,1.39,,25,23,,,0.1111111111111111,,,0.055555556,1.3888888888888888,0.077222222,,1.3888888888888888,1.2777777777777777,,,3,,,3,3,3,,3,3,,,0,,,0,0,0,,0,0,,
9,Vaibhav Garje,18,Defender - Right Cover,KOL,Bengal Warriors,87,129,,54,38,44,81,89,37,,,1,1,,1,30,1.67,1,31,29,,,0.055555556,0.055555556,,0.055555556,1.6666666666666667,0.092777778,0.055555556,1.7222222222222223,1.6111111111111112,,,4,4,,4,4,4,4,4,4,,,0,0,,0,0,0,0,0,0,,
9,Suyog Gaikar,2,Raider,KOL,Bengal Warriors,,94,,,,,,178,,85,,,3,,,,,,3,,3,,,1.5,,,,,,1.5,,1.5,,,4,,,,,,4,,4,,,8,,,,,,8,,8,
9,Aditya Shinde,6,Raider,PUN,Puneri Paltan,,54,35,,,,,106,,56,42,,20,1,,,,,20,,13,1,,3.3333333333333335,0.1666666666666666,,,,,3.3333333333333335,,2.1666666666666665,0.1666666666666666,,7,7,,,,,7,,7,7,,8,8,,,,,8,,8,8
9,Pranay Rane,11,Raider,MUM,U Mumba,,51,,,171,172,82,96,151,49,43,,25,,,1,0.09,1,26,1,20,1,,2.272727272727273,,,0.090909091,0.008181818,0.090909091,2.363636363636364,0.090909091,1.818181818181818,0.090909091,,5,,,5,5,5,5,5,5,5,,8,,,8,8,8,8,8,8,8
9,Mahipal,5,Raider,U.P.,U.P. Yoddhas,,66,36,,,,83,130,,65,,,11,1,,,,1,11,,8,,,2.2,0.2,,,,0.2,2.2,,1.6,,,30,30,,,,30,30,,30,,,8,8,,,,8,8,,8,
9,R Guhan,3,Raider,KOL,Bengal Warriors,,83,,,,,,161,,74,,,6,,,,,,6,,6,,,2,,,,,,2,,2,,,4,,,,,,4,,4,,,8,,,,,,8,,8,
9,Anil Kumar,7,Raider,U.P.,U.P. Yoddhas,,56,37,,172,162,54,112,152,57,,,17,1,,1,0.14,3,18,1,12,,,2.4285714285714284,0.1428571428571428,,0.1428571428571428,0.02,0.4285714285714285,2.5714285714285716,0.1428571428571428,1.7142857142857142,,,30,30,,30,30,30,30,30,30,,,8,8,,8,8,8,8,8,8,
9,Parteek Dahiya,19,All-Rounder,GUJ,Gujarat Giants,,7,17,,107,142,23,7,98,8,7,,178,4,,5,0.26,15,183,5,124,11,,9.368421053,0.2105263157894736,,0.2631578947368421,0.013684211,0.7894736842105263,9.631578947,0.2631578947368421,6.526315789473684,0.5789473684210527,,31,31,,31,31,31,31,31,31,31,,0,0,,0,0,0,0,0,0,0
9,Gaurav Khatri,16,Defender - Right Corner,PUN,Puneri Paltan,32,130,,,53,66,,105,53,97,,2,1,,,20,1.25,,21,18,1,,0.125,0.0625,,,1.25,0.078125,,1.3125,1.125,0.0625,,7,7,,,7,7,,7,7,7,,0,0,,,0,0,,0,0,0,
9,Saurabh,2,Raider,PUN,Puneri Paltan,,67,,,,,55,129,,68,41,,11,,,,,2,11,,7,1,,5.5,,,,,1,5.5,,3.5,0.5,,7,,,,,7,7,,7,7,,8,,,,,8,8,,8,8
9,Sachin,9,Raider ,CHE,Tamil Thalaivas,,64,,,,,80,124,,61,,,12,,,,,1,12,,10,,,1.3333333333333333,,,,,0.1111111111111111,1.3333333333333333,,1.1111111111111112,,,29,,,,,29,29,,29,,,0,,,,,0,0,,0,
9,Priyank Chandel,3,Defender,GUJ,Gujarat Giants,,,,,173,134,,201,150,,,,,,,1,0.33,,1,1,,,,,,,0.3333333333333333,0.11,,0.3333333333333333,0.3333333333333333,,,,,,,31,31,,31,31,,,,,,,9,9,,9,9,,
10,Chandran Ranjit,4,Raider,HAR,Haryana Steelers,,47,52,,166,145,90,82,156,47,36,,31,1,,1,0.25,1,32,1,24,1,,7.75,0.25,,0.25,0.0625,0.25,8,0.25,6,0.25,,28,28,,28,28,28,28,28,28,28,,8,8,,8,8,8,8,8,8,8
10,Rahul Chaudhari,4,Raider,JAI,Jaipur Pink Panthers,,86,,,,,91,163,,81,,,6,,,,,1,6,,5,,,1.5,,,,,0.25,1.5,,1.25,,,3,,,,,3,3,,3,,,8,,,,,8,8,,8,
10,Shrikant Jadhav,15,Raider,KOL,Bengal Warriors,,29,25,,167,174,38,33,157,30,26,,74,2,,1,0.07,9,75,1,55,2,,4.933333333333334,0.1333333333333333,,0.066666667,0.004666667,0.6,5,0.066666667,3.6666666666666665,0.1333333333333333,,4,4,,4,4,4,4,4,4,4,,8,8,,8,8,8,8,8,8,8
10,Vikash Jaglan,5,All- Rounder,GUJ,Gujarat Giants,70,83,,,139,128,,149,158,82,,1,7,,,2,0.4,,9,1,5,,0.2,1.4,,,0.4,0.08,,1.8,0.2,1,,31,31,,,31,31,,31,31,31,,0,0,,,0,0,,0,0,0,
10,Maninder Singh,21,Raider,KOL,Bengal Warriors,,4,7,,165,177,13,4,159,4,5,,197,5,,1,0.05,18,198,1,153,9,,9.380952381,0.238095238,,0.047619048,0.002380952,0.8571428571428571,9.428571428571429,0.047619048,7.285714285714286,0.4285714285714285,,4,4,,4,4,4,4,4,4,4,,8,8,,8,8,8,8,8,8,8
10,Ran Singh,14,All- Rounder,BLR,Bengaluru Bulls,15,120,,27,45,46,89,95,50,117,,5,2,,2,25,1.79,1,27,20,1,,0.3571428571428571,0.1428571428571428,,0.1428571428571428,1.7857142857142858,0.1278571428571428,0.071428571,1.9285714285714288,1.4285714285714286,0.071428571,,1,1,,1,1,1,1,1,1,1,,0,0,,0,0,0,0,0,0,0,
10,Girish Maruti Ernak,4,Defender - Left Corner,MUM,U Mumba,,,,,133,101,,188,122,,,,,,,3,0.75,,3,3,,,,,,,0.75,0.1875,,0.75,0.75,,,,,,,5,5,,5,5,,,,,,,0,0,,0,0,,
10,Pardeep Narwal,17,Raider,U.P.,U.P. Yoddhas,,15,24,,,,17,16,,14,9,,122,2,,,,17,122,,99,6,,7.176470588235294,0.1176470588235294,,,,1,7.176470588235294,,5.823529411764706,0.3529411764705882,,30,30,,,,30,30,,30,30,,8,8,,,,8,8,,8,8
10,Ashish Sangwan,3,All-Rounder,DEL,Dabang Delhi K.C.,,,,,168,136,,216,154,,,,,,,1,0.33,,1,1,,,,,,,0.3333333333333333,0.11,,0.3333333333333333,0.3333333333333333,,,,,,,2,2,,2,2,,,,,,,0,0,,0,0,,
10,K. Prapanjan,12,Raider,HAR,Haryana Steelers,,55,,,,,46,106,,57,,,22,,,,,6,22,,16,,,1.8333333333333333,,,,,0.5,1.8333333333333333,,1.3333333333333333,,,28,,,,,28,28,,28,,,8,,,,,8,8,,8,
10,Ravi Kumar,4,Defender - Right Cover,GUJ,Gujarat Giants,,,,,119,81,,177,117,,,,,,,4,1,,4,4,,,,,,,1,0.25,,1,1,,,,,,,31,31,,31,31,,,,,,,0,0,,0,0,,
10,Fazel Atrachali,23,Defender,GUJ,Gujarat Giants,26,97,,22,13,22,87,43,12,96,,4,4,,3,62,2.7,1,66,58,2,,0.1739130434782608,0.1739130434782608,,0.1304347826086956,2.6956521739130435,0.117391304,0.043478261,2.869565217391304,2.5217391304347827,0.086956522,,31,31,,31,31,31,31,31,31,31,,9,9,,9,9,9,9,9,9,9,
10,Selvamani K ,1,Raider,CHE,Tamil Thalaivas,,142,,,169,83,,194,155,116,,,1,,,1,1,,2,1,1,,,1,,,1,1,,2,1,1,,,29,,,29,29,,29,29,29,,,8,,,8,8,,8,8,8,
10,Sandeep Dhull,16,Defender - Left Corner,HYD,Telugu Titans,73,,,23,28,34,,77,27,,,1,,,3,37,2.31,,37,36,,,0.0625,,,0.1875,2.3125,0.144375,,2.3125,2.25,,,8,,,8,8,8,,8,8,,,0,,,0,0,0,,0,0,,
10,Pawan Sehrawat,21,Raider,HYD,Telugu Titans,74,3,8,57,64,104,12,3,63,3,3,1,202,5,1,15,0.71,21,217,14,156,13,0.047619048,9.619047619,0.238095238,0.047619048,0.7142857142857143,0.033809524,1,10.333333333333334,0.6666666666666666,7.428571428571429,0.6190476190476191,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
